ID;URL;VERSIONS;FLAG;COMMITS;COMMENTS
CVE-2018-12023;https://github.com/FasterXML/jackson-databind;2.9.5:2.9.6;False;7487cf7eb14be2f65a1eb108e8629c07ef45e0a1,28badf7ef60ac3e7ef151cd8e8ec010b8479226a;
CVE-2018-12418;https://github.com/junrar/junrar;1.0.0:1.0.1;False;ad8d0ba8e155630da8a1215cee3f253e0af45817;
CVE-2018-12540;https://github.com/vert-x3/vertx-web;3.5.2:3.5.3;False;f42b193b15a29b772fc576b2d0f2497e7474a7e9,98891b1d9e022b467a3e4674aca4d1889849b1d5;
CVE-2018-12541;https://github.com/eclipse-vertx/vert.x;3.5.3:3.5.4;False;269a583330695d1418a4f5578f7169350b2e1332;
CVE-2018-12544;https://github.com/vert-x3/vertx-web;3.5.3:3.5.4;False;ea0b0930fbc122b7114935cafa379facc9611587,3fcb0036dc11f22ea232f61cfff31b29a6b6eca4,26db16c7b32e655b489d1a71605f9a785f788e41,ac8692c618d6180a9bc012a2ac8dbec821b1a973,d814d22ade14bafec47c4447a4ba9bff090f05e8;
CVE-2018-14371;https://github.com/eclipse-ee4j/mojarra;2.3.6:2.3.7;False;475c71e282d695fbbb1946a75e267d1b8d9d7503,1b434748d9239f42eae8aa7d37d7a0930c061e24;
CVE-2018-14637;https://github.com/keycloak/keycloak;4.5.0.Final:4.6.0.Final;False;0fe0b875d63cce3d2855d85d25bb8757bce13eb1;
CVE-2018-14642;https://github.com/undertow-io/undertow;None:None;False;dc22648efe16968242df5d793e3418afafcb36c0,c46b7b49c5a561731c84a76ee52244369af1af8a;
CVE-2018-15756;https://github.com/spring-projects/spring-framework;5.0.9:5.0.10;False;423aa28ed584b4ff6e5bad218c09beef5e91951e,044772641d12b9281185f6cf50f8485b8747132c,c8e320019ffe7298fc4cbeeb194b2bfd6389b6d9;
CVE-2018-15758;https://github.com/spring-projects/spring-security-oauth;2.3.3:2.3.4;False;ddd65cd9417ae1e4a69e4193a622300db38e2ef1,4082ec7ae3d39198a47b5c803ccb20dacefb0b09,f92223afc71687bd3156298054903f50aa71fbf9;
CVE-2018-17184;https://github.com/apache/syncope;2.1.1:2.1.2;False;73aed0a741b1255f45893e3cada6501473350738,36fb466afd64894170fa5e2e030ce6895120b1af,b25a8834db2cc7ea45707a1218e85e0475684270;
CVE-2018-17193;https://github.com/apache/nifi;rel/nifi-1.7.1:rel/nifi-1.8.0;False;e62aa0252dfcf34dff0c3a9c51265b1d0f9dfc9f;
CVE-2018-17194;https://github.com/apache/nifi;1.7.1:1.8.0;False;748cf745628dab20b7e71f12b5dcfe6ed0bbf134;
CVE-2018-17195;https://github.com/apache/nifi;rel/nifi-1.7.1:rel/nifi-1.8.0;False;246c090526143943557b15868db6e8fe3fb30cf6;
CVE-2018-17197;https://github.com/apache/tika;1.19.1:1.20;False;0c49c851979163334ea05cbebdd11ff87feba62d;
CVE-2018-18389;https://github.com/neo4j/neo4j;3.4.8:3.4.9;False;46de5d01ae2741ffe04c36270fc62c6d490f65c9;
CVE-2018-20000;https://github.com/Bedework/bw-webdav;4.0.2:4.0.3;False;ccb87c2757bab531c53faf0637ee342a378caa7f,cd51e67093ef7f01003878a44f31bc0b2a0d73d1,67283fb8b9609acdb1a8d2e7fefe195b4a261062;
CVE-2018-20059;https://github.com/pippo-java/pippo;1.11.0:1.12.0;False;9f36e5891c0b11f840e1e1561ae96d83ba9ce759;
CVE-2018-20227;https://github.com/eclipse/rdf4j;2.4.2:2.4.3;False;099482e52f070a3d74e5ad368cff59c91e9b4f8a,df15a4d7a8f2789c043b27c9eafe1b30316cfa79;
CVE-2018-20433;https://github.com/swaldman/c3p0;0.9.5.2:0.9.5.3;False;7dfdda63f42759a5ec9b63d725b7412f74adb3e1;
CVE-2018-1000129;https://github.com/rhuss/jolokia;1.3.7:1.38;False;5895d5c137c335e6b473e9dcb9baf748851bbc5f;
CVE-2018-1000134;https://github.com/pingidentity/ldapsdk;4.0.5:4.0.6;False;8471904a02438c03965d21367890276bc25fa5a6; the release commit contains the CVE ID just as reference, this is bs. Commit ID is in the advisory description
CVE-2018-1000613;https://github.com/bcgit/bc-java;1.58:1.60;False;4092ede58da51af9a21e4825fbad0d9a3ef5a223,cd98322b171b15b3f88c5ec871175147893c31e6;
CVE-2018-1000632;https://github.com/dom4j/dom4j;2.1.0:2.1.1;False;e598eb43d418744c4dbf62f647dd2381c9ce9387;
CVE-2018-1000820;https://github.com/neo4j-contrib/neo4j-apoc-procedures;None:None;False;e04325c48663994af0bab69a551ad64be2219708,45bc09c8bd7f17283e2a7e85ce3f02cb4be4fd1a;
CVE-2018-1000850;https://github.com/square/retrofit;2.4.0:2.5.0;False;b9a7f6ad72073ddd40254c0058710e87a073047d;
CVE-2018-1000854;https://github.com/esigate/esigate;5.2:5.3;False;30cad23a8f282600c9b045e1af09f6f8a65357b1,8461193d2f358bcf1c3fabf82891a66786bfb540,b866acb1ebc661dbe475330e27e0d69693de1971;
CVE-2018-1002201;https://github.com/zeroturnaround/zt-zip;1.12:1.13;False;759b72f33bc8f4d69f84f09fcb7f010ad45d6fff;
CVE-2019-0194;https://github.com/apache/camel;2.22.2:2.22.3;False;53185f0b221b899aacb3c379647a866a8f408a87,68f2de31b7752bd49b7898d7098b3bfe8e0d0bdb,05ff65d5cebf1fa5172c59dd16359ed583c099ca,f337a98e86ef18611b14570e6780053fe3ddcc02,15a1f10fb532bdcba184cda17be602a2358bd5e8,5b64969d37cf2906efd4623cfd473041ce5132fd;
CVE-2019-0201;https://github.com/emperwang/zookeeper;3.4.13:3.4.14;False;5ff19e3672987bdde2843a3f031e2bf0010e35f1,af741cb319d4760cfab1cd3b560635adacd8deca; this repo has no tag
CVE-2019-0226;https://github.com/apache/karaf;4.2.4:4.2.5;False;fe3bc4108e5a8b3c804e5da91ec0d5695588eb25,4155eac7dffa933f12c1e0cf18e9492ccc931093,bf5ed62d310f9042f9305dafac9a851464bb27cf;
CVE-2019-3772;https://github.com/spring-projects/spring-integration;5.1.1:5.1.2;False;59c69ed40d3755ef59f80872e0ea711adbb13620;
CVE-2019-3774;https://github.com/spring-projects/spring-batch;4.0.1:4.0.2;False;8dc3bb7d3c3d0b1487e3ef3dcbdebda865d2b20e,c7930184ee4513d548940550c4eb5eeef028cb64,a6d8ac1b44afeca1bb572718ceacac774a368422;
CVE-2019-3799;https://github.com/spring-cloud/spring-cloud-config;2.1.1:2.1.2;False;3632fc6f64e567286c42c5a2f1b8142bfde505c2,9617f2922ee2ae27f08676716224933f0d869719,90e8a81f6fa921e034cecb79cd100f343f7714af,d3e21866a5f192fa2582349cb3732ad0e4b8850b;
CVE-2019-3888;https://github.com/undertow-io/undertow;2.0.19:2.0.20;False;20cacc96c0594f4f4f9bb1cc2b93a77b6be3f74c,9bf05b765e222dd106fee9b46314061b18b7275e; was 2.0.20:2.0.21
CVE-2019-9512;https://github.com/golang/go;1.4.0:1.4.1;False;5c379a437e904eb1f94296fa9d45276cd6e4f5a9,7139b45d1410ded14e1e131151fd8dfc435ede6c,145e193131eb486077b66009beb051aba07c52a5,e152b01a468a1c18a290bf9aec52ccea7693c7f2; This is a generic protocol vuln, it is not golang/go, check the advisory and re-run
CVE-2019-10072;https://github.com/apache/tomcat;9.0.19:9.0.20;False;0bcd69c9dd8ae0ff424f2cd46de51583510b7f35,8d14c6f21d29768a39be4b6b9517060dc6606758,7f748eb6bfaba5207c89dbd7d5adf50fae847145,ada725a50a60867af3422c8e612aecaeea856a9a;
CVE-2019-10077;https://github.com/apache/jspwiki;2.11.0.M3:2.11.0.M4;False;87c89f0405d6b31fc165358ce5d5bc4536e32a8a;
CVE-2019-10086;https://github.com/apache/commons-beanutils;1.9.2:1.9.3;False;62e82ad92cf4818709d6044aaf257b73d42659a4,dd48f4e589462a8cdb1f29bbbccb35d6b0291d58;
CVE-2019-10094;https://github.com/apache/tika;1.21:1.22;False;b8655aad5efaef1c5d266676350f58743770fb5b,426be73b9e7500fa3d441231fa4e473de34743f6,c4e63c9be8665cccea8b680c59a6f5cfbc03e0fc,81c21ab0aac6b3e4102a1a8906c8c7eab6f,1158d893dc952c573f7a12c7e4855cdce479fc2a,22ff7564f2641ba195f192d7c59e9df4a3a10747;
CVE-2019-10174;https://github.com/infinispan/infinispan;9.4.16:9.4.17;False;a7dab68d194989aaa0b0aa0781cf8ee88fbe3439,7bdc2822ccf79127a488130239c49a5e944e3ca2;
CVE-2019-10184;https://github.com/undertow-io/undertow;2.0.22.Final:2.0.23.Final;False;5fa7ac68c0e4251c93056d9982db5e794e04ebfa,d2715e3afa13f50deaa19643676816ce391551e9;
CVE-2019-10219;https://github.com/hibernate/hibernate-validator;6.0.17:6.0.18;False;20d729548511ac5cff6fd459f93de137195420fe,124b7dd6d9a4ad24d4d49f74701f05a13e56ceee;
CVE-2019-10241;https://github.com/eclipse/jetty.project;9.4.15:9.4.16;False;ca77bd384a2970cabbbdab25cf6251c6fb76cd21;
CVE-2019-10246;https://github.com/eclipse/jetty.project;9.4.16:9.4.17;False;3d028ab2ca76086a742bac7409a3620e81ec4791,1565b5f160e600d08da9b00edf081fb353a443d9,7b774d82e8234231e99b33c19acac3b6f83c0377;
CVE-2019-10247;https://github.com/eclipse/jetty.project;9.4.16:9.4.17;False;04c994712c0b29824633598cfe0bf709f3b96f09,a15534d72c0c8d84cb821c767343a91584a4fecb,6d847d4a73b34b8c19f43dcf221eefe6859b7d55,b0f72a87d5b35ff0a814143fb1725f7c6fc4e0d7,99f3926d0546032814077cf0d0a684ed80e7bb08,d983890d1769744e7da865de7ff34065fe491a28,9f506e4123b519adccb7df3599441f55daaff31e,5ef8a8abfa63b26a6f978200519730f964ebee0b;
CVE-2019-10754;https://github.com/apereo/cas;6.0.5.1:6.1.0;False;40bf278e66786544411c471de5123e7a71826b9f; commit timestamp is outside the time interval
CVE-2019-10770;https://github.com/ratpack/ratpack;1.7.5:1.7.6;False;c1d4357bbc4bceb24abb156fbb471257a0177eb6,a3cbb13be1527874528c3b99fc33517c0297b6d3;
CVE-2019-10797;https://github.com/wso2/transport-http;6.3.0:6.3.1;False;4a4dc99c7b259646ee5e23b7aaa7c3a8bac959c1; my bad i used two times 6.3.1
CVE-2019-11272;https://github.com/spring-projects/spring-security;4.2.12:4.2.13;False;b2d4fec3617c497c5a8eb9c7e5270e0c7db293ee;
CVE-2019-11777;https://github.com/eclipse/paho.mqtt.java;1.2.0:1.2.1;False;a0bbf1e7da158ae191582f032343c6171e6a0b44;
CVE-2019-11808;https://github.com/ratpack/ratpack;1.6.0:1.6.1;False;7b2f09eeeba1e460ad8702930a8a8933a2dbe1e9,f2b63eb82dd71194319fd3945f5edf29b8f3a42d;
CVE-2019-12402;https://github.com/apache/commons-compress;1.18:1.19;False;4ad5d80a6272e007f64a6ac66829ca189a8093b9;
CVE-2019-12418;https://github.com/apache/tomcat;9.0.28:9.0.29;False;a91d7db4047d372b2f12999d3cf2bc3254c20d00,1fc9f589dbdd8295cf313b2667ab041c425f99c3,bef3f40400243348d12f4abfe9b413f43897c02b;
CVE-2019-12419;https://github.com/apache/cxf;3.3.3:3.3.4;False;6bf89927d3e07197d49453b00d673eadce696cf9,db6069667708a59c75a785f310d4a2df3698122c,661c271f4890b05896eee5de9cb8fb503fb3bccb;
CVE-2019-12422;https://github.com/apache/shiro;1.4.1:1.4.2;False;44f6548b97610cdf661976969d5735c0be14a57b,a8018783373ff5e5210225069c9919e071597d5e;
CVE-2019-12423;https://github.com/apache/cxf;3.3.4:3.3.5;False;8b40fdba289c62f4defae51c1f76860f0159c441,2de7e14eb95626fffef6f61365186de9a1c9de3d;
CVE-2019-12741;https://github.com/hapifhir/hapi-fhir;3.7.0:3.8.0;False;8f41159eb147eeb964cad68b28eff97acac6ea9a;
CVE-2019-14540;https://github.com/FasterXML/jackson-databind;2.9.9:2.9.10;False;d4983c740fec7d5576b207a8c30a63d3ea7443de;
CVE-2019-14838;https://github.com/wildfly/wildfly-core;7.0.0.Final:8.0.0.Final;False;2d527803dc10add8806fa0dd66f409dc511f92ec,131fa6880ae1523fac9e96df54dc394b63b0eed3,80e18b46f73f9d061d4150c66e6dc2fc1fd0bc41; had to look for tags manually (commits have no tags)
CVE-2019-15477;https://github.com/jooby-project/jooby;1.6.3:1.6.4;False;27b4af283de1a2c2a6b0530039b46eef75ddf655,34856a738829d8fedca4ed27bd6ff413af87186f,395dab7e80474ac0c2c32d81f61cda2c8331a46b;
CVE-2019-16335;https://github.com/FasterXML/jackson-databind;2.9.9:2.9.10;False;73c1c2cc76e6cdd7f3a5615cbe3207fe96e4d3db;
CVE-2019-16771;https://github.com/line/armeria;0.96.0:0.97.0;False;b597f7a865a527a84ee3d6937075cfbb4470ed20;
CVE-2019-16869;https://github.com/netty/netty;4.1.41.Final:4.1.42.Final;False;39cafcb05c99f2aa9fce7e6597664c9ed6a63a95,017a9658c97ff1a1355c31a6a1f8bd1ea6f21c8d;
CVE-2019-17359;https://github.com/bcgit/bc-java;1.63:1.64;False;33a8e4aa07b21a8bcf5a582446664485f5f081b2,b1bc75254f5fea633a49a751a1a7339056f97856;
CVE-2019-17513;https://github.com/ratpack/ratpack;1.7.4:1.7.5;False;efb910d38a96494256f36675ef0e5061097dd77d;
CVE-2019-17554;https://github.com/apache/olingo-odata4;4.6.0:4.7.0;False;c3f982db3d97e395d313ae8f231202bb2139882c,5948974ad28271818e2afe747c71cde56a7f2c63;
CVE-2019-17563;https://github.com/apache/tomcat;9.0.29:9.0.30;False;e19a202ee43b6e2a538be5515ae0ab32d8ef112c,1ecba14e690cf5f3f143eef6ae7037a6d3c16652,ab72a106fe5d992abddda954e30849d7cf8cc583;
CVE-2019-17569;https://github.com/apache/tomcat;9.0.30:9.0.31;False;b191a0d9cf06f4e04257c221bfe41d2b108a9cc8,959f1dfd767bf3cb64776b44f7395d1d8d8f7ab3,3c295d913e1d82ce25b4ad66c800313994f4e530,060ecc5eb839208687b7fcc9e35287ac8eb46998;
CVE-2019-17632;https://github.com/eclipse/jetty.project;9.4.23:9.4.24;False;cf0df6e3ffdcd64d607a35488edb5b0b75350d33,ba1fe2826d49c52f82b49bb32737a361519c0479,9e40fc9a6fbe93850233b7f03f048b1272530942; another case of "introduced by" on debian security tracker
CVE-2020-1928;https://github.com/apache/nifi;1.10.0:1.11.0;False;34f2a592df8996b5f9e65039a35ecd8c31417fbd;
CVE-2020-1935;https://github.com/apache/tomcat;9.0.30:9.0.31;False;702bf15bea292915684d931526d95d4990b2e73d,ae8c82eff96990878e79691819ae941538ee62fd,8fbe2e962f0ea138d92361921643fe5abe0c4f56,8bfb0ff7f25fe7555a5eb2f7984f73546c11aa26,b191a0d9cf06f4e04257c221bfe41d2b108a9cc8,959f1dfd767bf3cb64776b44f7395d1d8d8f7ab3,060ecc5eb839208687b7fcc9e35287ac8eb46998; last three not correct from tracer
CVE-2020-1937;https://github.com/apache/kylin;2.6.4:2.6.5;False;e373c64c96a54a7abfe4bccb82e8feb60db04749,1f9f44ceb818b46518176e81c6dea5a0d12750cf;
CVE-2020-1938;https://github.com/apache/tomcat;9.0.30:9.0.31;False;f7180bafc74cb1250c9e9287b68a230f0e1f4645,0f725b323a74b64cdb35fce04b54427582ad6063,15cd78c528425c693f1d2b51057f32d3d63d360a,b99fba5bd796d876ea536e83299603443842feba,0d633e72ebc7b3c242d0081c23bba5e4dacd9b72,bd5ebb63e438a253bbd9b035425ece915d3feb21,4c933d80e340b4a841a672060351b2190b326782;
CVE-2020-5229;https://github.com/opencast/opencast;8.0:8.1;False;32bfbe5f78e214e2d589f92050228b91d704758e;
CVE-2020-5230;https://github.com/opencast/opencast;7.5:7.6;False;cd15f4017d9dc2836f5ffbdeeb115607501b7e97,bbb473f34ab95497d6c432c81285efb0c739f317;
CVE-2020-5245;https://github.com/dropwizard/dropwizard;2.0.1:2.0.2;False;d87d1e4f8e20f6494c0232bf8560c961b46db634,28479f743a9d0aab6d0e963fc07f3dd98e8c8236;
CVE-2020-5398;https://github.com/spring-projects/spring-framework;5.2.2:5.2.3;False;6ce19ff86138a9dd284588fb62c73af5bc97ec66,0583b334b46cf2a591c72c2708ee3d2ac5d2b58c,41f40c6c229d3b4f768718f1ec229d8f0ad76d76,956ffe68587c8d5f21135b5ce4650af0c2dea933;
CVE-2020-10591;https://github.com/walmartlabs/concord;1.43.0:1.44.0;False;ab32c17f85200545ed6376badc528c7df95f5adb;
